company_id,ceo,city,company_name,company_type_dict,contact_address,country,found_year,geo,hq,incorporated,industry,intro,link_facebook,link_ins,link_linkedin,link_twitter,link_youtube,logo,operate_state_dict,postcode,province,staff_range
286b107d2cefc26459bff13c1ac48c85,,Schenectady,"Magic Digital Media, Inc.",Privately Held,"433 State St, Schenectady, New York, US",United States,2016,us,"Schenectady, New York",,"Technology, Information and Internet","Magic Digital Media is an E-commerce company which caters to the Brands that we sell on Amazon. Aside from being a top Amazon seller, we are also a full-time growth Agency for Brands and assist in building growth strategies for other sellers based on our success model. We assist in setup, maintenance, and growth of your Amazon seller accounts aside from our strategies. Our passionate designers, strategists, and developers work effortlessly with leading-edge brands to help with developing new product listings to give maximum them maximum exposure on Amazon.

Magic Digital Media focuses on delivering reliable eCommerce solutions via Amazon marketplace. We take a comprehensive approach to understanding your business model and executing for maximum ROI. We pride ourselves as a team of experienced professionals working together. Our goal is to get your company on Amazon to new heights and keep brand awareness on the forefront.

Get in touch with us today for a consultation. Info@magicdigitalmedia.com",,,https://www.linkedin.com/company/magic-digital-media,,,https://static.myflashinfo.com/image/f/9/6/f967f6cac8b49af8782eac1c959b036a.jpeg,,,New York,2月10日
9b7fb96b9c1295e5b5ea82e9e906e7f7,,Brooklyn,Maisonette,Privately Held,"55 Washington Street, Brooklyn, NY, 11201, US",United States,2017,us,"Brooklyn, NY",,"Technology, Information and Internet","Maisonette was founded by two moms in 2017 with the goal of helping modern families raise the next generation. We are an expertly-curated baby and kids' marketplace featuring the best products from around the globe: stylish clothing, top toys and gear, and home décor – plus, trusted guidance and inspiration.

We are a fast-growing venture-backed start-up with a unique positioning in the kid's market. We believe what you consume for your kids matters. So whether you’re looking for the safest car seat, the latest STEM toy, or tips on how to sleep train, we’re here for you.

“When Luisana and I started Maisonette, our goal was to make it easier to find high quality products for our kids, so we could spend less time scrolling, and more time on the good stuff. But today, our  mission goes well beyond the product itself; it’s a commitment to family. To empowering parents to make the best decisions for their families. And to bringing a little bit of magic into family life every day.” – Sylvana Durrett, CEO",https://www.facebook.com/maisonetteworld,,https://www.linkedin.com/company/maisonette-inc.,https://www.twitter.com/maisonetteworld,,https://static.myflashinfo.com/image/4/e/6/4e6850ee4208bd33c419ccc74d3a77a9.jpeg,,,New York,51-200
51cc74790fbbd1a316373c478309f55d,,Brooklyn,Maker's Row,Privately Held,"Court Street, Brooklyn , NEW YORK, 11241, US",United States,2012,us,"Brooklyn , New York",,"Technology, Information and Internet","Maker’s Row is an online marketplace that inspires American businesses to think domestic first. Our unique platform connects American manufacturers and product-based businesses, making factory sourcing easy. We believe in the dream of entrepreneurs, designers, and small businesses, but understand how complicated the process of production can be. Our mission is to make manufacturing in the United States accessible, simple, and painless.

For more information, please visit: makersrow.com",https://www.facebook.com/makersrow,https://www.instagram.com/makersrow,https://www.linkedin.com/company/maker's-row,https://www.twitter.com/makersrow,https://www.youtube.com/user/makersrow,https://static.myflashinfo.com/image/7/3/6/736a5f5a13d02e57333cc9037269650b.jpeg,,,New York,11-50
82da5948ce866217a27dce553bc95b7e,,Brooklyn,MarketVote,Privately Held,"694 Metropolitan Ave, Brooklyn, NY, 11211, US",United States,2017,us,"Brooklyn, NY",,"Technology, Information and Internet","When buying a car, the typical shopper only usually considers two factors: price and product features. However, a lot of information remains unknown. Were the production materials ethically sourced? Did the car manufacturer contribute to your local political election to avoid taxes? Is the firm investing in green technology, or actively fighting against it? Are there policies in place to encourage diversity in employment or women on the board?

Because of the sheer number of purchases we make each day, it is impossible for the average person to remain informed across all relevant social and political metrics of the companies he or she does business with. These information asymmetries prevent us from shifting our purchase behavior to competitors whose products may be slightly more expensive at face value but are much more aligned with our personal values, making up for the price or quality difference. Together, we can overcome these issues, and make the marketplace a force for change. MarketVote is currently under development. For consumers, our toolset will empower proactive, value-based research, as well as promote innovative news-based market reactions. For businesses, our unique platform is the only source for information on how issues are percieved by your customers. Know their values or risk losing their business to a competitor who is doing more. Interested in joining the MarketVote movement? Message us today!",,,https://www.linkedin.com/company/marketvote,,,https://static.myflashinfo.com/image/8/8/2/8822b3b678d627249d1bec4fe2cf9aa4.jpeg,,,New York,2月10日
6f6b9fe78c4a7c571f0f7b2ecb4a2d80,,Brooklyn,Material World ,Privately Held,"219 36th Street, Brooklyn, NY, 11232, US",United States,2012,us,"Brooklyn, NY",,"Technology, Information and Internet","Material World is a personal styling service delivering pre-owned designer fashions for up to 90% off retail. You get access to your Personal Stylist on your phone who fill help you find pre-owned items you love, be available to chat 24/7, and make being sustainable easy and fun! 

Founded in 2012 by two ecommerce natives and Harvard Business School graduates and having raised $20 Million to date, Material World is backed by top-notch investors and ecommerce pioneers such as Zozo and Farfetch. We have been featured in the New York Times Sunday Style, Wall Street Journal, Refinery29, Women’s Wear Daily, Huffington Post, Glamour, TechCrunch, Fox News. Our team is globally distributed and our circular fulfillment center is based in Secaucus, New Jersey. Find us on 
Facebook: https://www.facebook.com/MaterialWorldFashion/ 
Instagram: https://www.instagram.com/materialworldco/",https://www.facebook.com/materialworldfashion,https://www.instagram.com/materialworldco,https://www.linkedin.com/company/material-world-co,https://www.twitter.com/materialworldco,,https://static.myflashinfo.com/image/f/e/e/fee7cfe3dc168a53bb8ea0dae9d29056.jpeg,,,New York,11-50
521e823c787ff60d62939f56c9f889e5,,Brooklyn,Mattera Management,Privately Held,"Brooklyn, New York, 11220, US",United States,2011,us,"Brooklyn, New York",,"Technology, Information and Internet","We are a boutique design and marketing firm focused on elevating brands and exceeding the reach of businesses, non-profits, and churches. We love making organizations beautiful, capturing their essence with design, and leveraging strategy to tell their stories. Efficiency is our passion. Simplicity our roadmap. From design to marketing, our team paves the path for brands with a cause.

We take pride in our work and won't settle for less. Are you ready to take your business to the next level?",https://www.facebook.com/matteramanagement,https://www.instagram.com/mattera_mgt,https://www.linkedin.com/company/mattera-management,,,https://static.myflashinfo.com/image/3/0/8/308c9e14287b21adb281a00eaac8408f.jpeg,,,New York,2月10日
97a1ab61a28a1776feca9d555af0812f,,Manhattan,Mealtics,Privately Held,"244 5th Avenue, Manhattan, NY, 10001, US",United States,2012,us,"Manhattan, NY",,"Technology, Information and Internet","MealTics allows restaurant customers to win cool prizes for purchasing cheap and healthy meals that get donated to local soup kitchens and homeless shelters. Check out our Huffington Post feature below.

huffingtonpost.com/kofi-frimpong/feed-the-homeless_b_2245563.html",,,https://www.linkedin.com/company/mealtics,,,https://static.myflashinfo.com/image/1/f/b/1fb55f3e43e96ceef31b25f314f37075.jpeg,,,New York,2月10日
4881141f81d8e61ad9180676e520399a,,Corning,Media Barker,Privately Held,"71 East Market St, Corning, NY, 14830, US",United States,2010,us,"Corning, NY",,"Technology, Information and Internet","Social Media for business. We make it look easy.

Our mission at Media Barker is to help businesses take advantage of Social Media. Properly implemented, Social Media can: build credibility, help marketing be more affordable, create a fast response, enhance your brand, increase web site traffic, engage your customers, and occasionally go viral.

Social Media for businesses is more than just a Facebook page. Any Website, Social Media, or other online presence without a well implemented strategy to continually manage, direct, and measure it will have a minimal ROI. We specialize in developing and implementing a strategy to fully integrate your traditional marketing with your online marketing. This includes your website, Social Media profiles and ANY other way You engage with Your customers.

What is the goal of your Social Media? Your goal is not to be good with Social Media, your goal should be better at your business BECAUSE of Social Media. We define Social Media as ALL things on the internet. Website, Email, Review Sites, Search Sites, & Social Sites. (Some people will add phones and mailed newsletters.)

We have gained rich experience and exposure to various online marketing techniques over the years. This valuable experience plus our own internal techniques and processes, customized to our clients needs, allows us to deliver new and unique solutions.

Protect Your Brand: You are no longer the sole keeper of your brand. Whatever you do on-line affects your off-line brand.",,,https://www.linkedin.com/company/media-barker,https://www.twitter.com/tombrownjr,https://www.youtube.com/user/mediabarker,https://static.myflashinfo.com/image/f/7/4/f741afda79c1bf75022f8011cab2af39.jpeg,,,New York,2月10日
67a3a2ae495e33909f3e279cf1c0e279,,Brooklyn,Mi Camiseta,,"351 Marine Avenue, Brooklyn, NY, 11209, US",United States,2010,us,"Brooklyn, NY",,"Technology, Information and Internet",Mi Camiseta is a Latino-inspired fashion brand that speaks culture and gives back to its roots. Our e-commerce shop is getting ready to release its first-ever US t-shirt collection featuring Spanish and Spanglish sayings. Visit http://www.micamiseta.com to see our products. ?Te esperamos!,,,https://www.linkedin.com/company/mi-camiseta,,,https://static.myflashinfo.com/image/2/b/b/2bb6a8ca1b298889e984a6c1e8104c81.jpeg,,,New York,2月10日
23e17ee9e20096ca817e2da2a989ec32,,Rochester,Minting Coins?,Privately Held,"181 St Paul St, Rochester, New York, US",United States,2016,us,"Rochester, New York",,"Technology, Information and Internet","Minting Coins? is your top source for Bitcoin & Blockchain Technology News, Education, & Community.

For common people to exchange trust, Minting Coins? will provide a space for clarity, community, & education.",,,https://www.linkedin.com/company/mintingcoins,,,https://static.myflashinfo.com/image/b/b/3/bb31947fcb540433b574cd241c6777e0.jpeg,,,New York,2月10日
7865b8a030fd8b3ba14b362980e3c7dd,,New York City,Development Cost Calculator,Public Company,"New York City, New York, 10030, US",United States,,us,"New York City, New York",,"Technology, Information and Internet","Find out how much it costs to build a mobile web application for Android, iOS or both!",,,https://www.linkedin.com/company/mobileappcost,,,https://static.myflashinfo.com/image/e/1/9/e1934748ee841a2b9a0d250addaf84da.jpeg,,,New York,0-1
35d37a5d8e951cb95da190cb5c615aca,,Brooklyn,Monospace Inc,Privately Held,"649 Morgan Ave, Brooklyn, New York, 11222, US",United States,2020,us,"Brooklyn, New York",,"Technology, Information and Internet","Monospace is a digital innovation lab building and managing Directus, an Open Data Platform for connecting, managing, and visualizing data at scale.",,,https://www.linkedin.com/company/monospace-inc,,,https://static.myflashinfo.com/image/8/9/f/89fbff34f199834ba6ec797d0a54571f.jpeg,,,New York,2月10日
5558dafef2db4beb60ddc76d12411889,,Kingston,Moonfarmer,Privately Held,,United States,2003,us,"Kingston, New York",,"Technology, Information and Internet","Moonfarmer is a creative digital studio proudly based out of Kingston, New York, in the heart of the Hudson Valley. Since 2003, we have collaborated with our clients and partners to produce meaningful work and bring new ideas to life.

Our agile team consists of design and UX specialists, software developers, producers, and other consultants. Whether you’re building something new, or improving an existing product — we’ll guide you through every aspect of your journey.

Embarking on a mission with Moonfarmer means participating in a process that is? iterative, adaptive, and completely?transparent. We work closely alongside you and your team to get to the heart of your project and build a deep understanding of your audience’s needs. This is how we build elegant, lasting solutions to complex and unique challenges. Our portfolio boasts Fortune 500 companies like Samsung, UnitedHealth Group and AT&T as well as mission-driven non-profits like Radio Kingston and the Good Work Institute. Our extensive experience in the advocacy space ranges from the energy sector to environmental causes.

Moonfarmer exists at the intersection of technology and humanity. As technologists, we have a unique set of skills that can solve problems creatively for other people, organizations, or businesses. We believe you should be able to dream big, well into uncharted territory, and find the help you need to make it happen.",https://www.facebook.com/moonfarmerhq,https://www.instagram.com/moonfarmerhq,https://www.linkedin.com/company/moonfarmer,https://www.twitter.com/moonfarmerhq,,https://static.myflashinfo.com/image/8/8/0/880350f2c4775193a8fff59fc9dab6bb.jpeg,,,New York,2月10日
6ee95f731f8421026b01bcbbb6b51db0,,Camillus,Mozeo,Privately Held,"120 Kasson Road, Camillus, NY, 13031, US",United States,2007,us,"Camillus, NY",,"Technology, Information and Internet","Mozeo has been a leading authority for over a decade, helping thousands of customers create and execute a text messaging plan. With offices in Syracuse, NY, Mozeo serves clients from Fortune 500 companies and household brands to small businesses and nonprofits throughout North America.",https://www.facebook.com/mozeo,https://www.instagram.com/mozeo,https://www.linkedin.com/company/mozeo,https://www.twitter.com/mozeomobile,https://www.youtube.com/mozeomobile,https://static.myflashinfo.com/image/9/f/a/9fa452f56e76418790937d25b4966cda.jpeg,,,New York,2月10日
640a7dff13850de014d2e4b54f92b152,,Rochester,MustBeOnline.net,Privately Held,"252 Alexander Street, Rochester, New York, 14607, US",United States,1998,us,"Rochester, New York",,"Technology, Information and Internet","Founded in 1998, MustBeOnline.net is a full service website development company in Rochester, NY, with an excellent team of experienced programmers and designers. Our staff can deliver a thoughtfully designed website that seamlessly integrates visual communications, traditional copywriting, and network technology into a must- have business tool.

And our excellent customer service is beyond compare.

Today, it is more important than ever to have a strong and powerful website. A professional website creates a positive image of your company and helps build your brand and presence in the marketplace, in front of your customers and prospective customers.

At MustBeOnline.net, we strive to offer innovative solutions when building your online presence and back our work, web hosting, and anti-spam email security with superior service and support.

Allow us to assist you in developing a successful approach to building your business online a�” creating a unique online presence that is sure to make your organization memorable.

We will work with you to understand your business goals, what your customers or visitors are looking for, and what you want and need out of your website.

We hope to hear from you soon.",https://www.facebook.com/mustbeonline,,https://www.linkedin.com/company/mustbeonline-net,https://www.twitter.com/mustbeonline,,https://static.myflashinfo.com/image/f/7/0/f70796b8e25dee1044312aa85eb2e448.jpeg,,14607,New York,2月10日
8939656492a23d73c134f063d999c537,,Albany,MyBlogGuest,,,United States,2008,us,,,"Technology, Information and Internet","Looking for relevant guest posting opportunities? Or want to find contributors for your blog? Join MyBlogGuest.com!

MyBlogGuest is the unique community that connects guest authors to blog owners interested in fresh perspective and new insights. Join MyBlogGuest to network, to build your brand and promote your business!",,,https://www.linkedin.com/company/myblogguest,,,https://static.myflashinfo.com/image/0/c/3/0c3f4c1a8d13cb23256e882550f66137.jpeg,,,New York,2月10日
2b28eb288e0e9ffef681a4feda39acb4,,Rochester,"MyMinderz, Inc.",Privately Held,"77 Newport Rd, Rochester, NY, 14622, US",United States,2006,us,"Rochester, NY",,"Technology, Information and Internet","MyMinderz is the leader in event notification. Using the best available technologies, we create and offer notification tools for every type of event for multiple industries. All of our notification tools run on our proprietary privacy platform preventing unwanted messages and involuntary disclosure of our users’ contact information.

Founded in 2006, and headquartered in Rochester, NY.",,,https://www.linkedin.com/company/myminderz-inc-,https://www.twitter.com/workalertz,https://www.youtube.com/myminderz,https://static.myflashinfo.com/image/f/0/d/f0dad69448039602c9b32431eff98398.jpeg,,,New York,2月10日
85b5076762e807413558c5035e09465d,,Rochester,mySpiderweb,Privately Held,"Rochester Institute of Technology, 105 Lomb Memorial Drive, Rochester, NY, 14623-5608, US",United States,2012,us,"Rochester, NY",,"Technology, Information and Internet","MySpiderweb is a tool for business owners to create and manage their social media content across networks like Facebook, Twitter, and LinkedIn.

Our mission is to save our user's time and money by increasing social media management efficiency.

We focus on making the system as easy and efficient as possible. With tools like analytics, keyword searching, and scheduled posting, business owners can quickly manage their online presence and get back to running their business at a faster rate.

Unlike our competitors, we focus on features tailored towards small businesses. This reduces the learning curve, cuts out wasted time and expenses, while growing the business at a faster rate.",https://www.facebook.com/myspiderwebcom,,https://www.linkedin.com/company/myspiderweb,https://www.twitter.com/myspiderwebapp,,https://static.myflashinfo.com/image/b/6/6/b667dfab80ec5e78a96375cf53f9142a.jpeg,,,New York,2月10日
8272ba6c8eae9c02511e5e0dc383ddb7,,Huntington,NASIKS Productions,Public Company,"91 Abbott Dr, Huntington, New York, 11743, US",United States,2004,us,"Huntington, New York",,"Technology, Information and Internet","NASIKS Productions - SEMply The Best!

Internet Marketing:

- Search Engine Marketing (SEM)
- Search Engine Optimization (SEO)
- Pay-Per-Click (PPC) Management
- Link Building
- Social Media
- Online Reputation Management (ORM)
- Web Stats - Analytics",https://www.facebook.com/nasiks,,https://www.linkedin.com/company/nasiks-productions,https://www.twitter.com/nasiks,,https://static.myflashinfo.com/image/2/3/f/23f57d2637670b48e54bf04a9c856ea7.jpeg,,,New York,2月10日
545a49cc2d00747c46eee8ef50a7181c,,Brooklyn,NBRHD,Partnership,"464 Clinton Ave, Brooklyn, New York, 11238, US",United States,2010,us,"Brooklyn, New York",,"Technology, Information and Internet","NBRHD pronounced “Neighborhood” houses the perfect balance of online web culture. You will find original premium content and blog culture living together in tandem, offering a unique online experience. Everyone is welcomed and invited at NBRHD.com to come and enjoy a variety of original/recycled blog content and voyeuristic-style original video content across multiple channels. NBRHD.com is truly a 360-degree lifestyle network that is the destination for 14 to 30 something metropolitan (see *metropolitan) teens and adults. The NBRHD Network houses the perfect balance of web culture where original premium content and blog culture live together in tandem offering all of the content the audience needs for a one stop surf experience. NBRHD.com is a place where the audience along with featured talent can hang out and simply “B” themselves. The content focuses on an early adopting/trend setting audience, yet is curated for the masses, everyone is invited to come enjoy a variety of blogs and voyeuristic style original video content across multiple channels.",,https://www.instagram.com/nbrhdkitchens,https://www.linkedin.com/company/nbrhd,,,https://static.myflashinfo.com/image/b/c/f/bcfba076a649a2f364f9561c1dde2a12.jpeg,,,New York,0-1
750092826257aea724645184efe04c94,,Brooklyn,NEON ID,,"Brooklyn, NY, 11249, US",United States,2008,us,"Brooklyn, NY",,"Technology, Information and Internet","The new Internet. The Internet with a human vibe. The Internet with a color personality. The Internet that pays. What Color is Your Vibe?
Find out more at www.NeonID.com",,https://www.instagram.com/theneonid,https://www.linkedin.com/company/neon-the-neon-id,https://www.twitter.com/theneonid,,https://static.myflashinfo.com/image/6/d/6/6d6791ca3cef68ca52aca581a7b4b349.jpeg,,,New York,2月10日
38c0af8adeaa343c7eca5bdf39872e0e,,Long Island City,"Neture, Inc.",Privately Held,"3418 Northern Blvd, Long Island City, New York, 11101, US",United States,2015,us,"Long Island City, New York",,"Technology, Information and Internet","CONNECTING HOMES. IMPROVING LIVES.
Neture is a socially-driven technology company committed to making high-speed internet accessible to disconnected communities. A digital divide persists in the United States where 30 million Americans still do not have consistent high-speed internet in the home. The Neture platform is a gateway to flexible and affordable solutions that help improve overall quality of life. Neture’s mission is to provide access to opportunity one community at a time",,,https://www.linkedin.com/company/neture-inc.,,,https://static.myflashinfo.com/image/4/a/a/4aabd42ab5d13b0dbd1881e919658ec4.jpeg,,,New York,2月10日
5e6e88687aea35e6df95bbd0ee67938b,,Cedarhurst,NewEdge Design,Privately Held,"91 Carman Ave, Cedarhurst, NY, 11516, US",United States,,us,"Cedarhurst, NY",,"Technology, Information and Internet","Our web development process provides you with a customized, mobile-first web presence that delivers an improved experience for your customers and drives more towards your bottom line. Business sites are tailored to drive and retain qualified and valuable leads. E-commerce sites are built to decrease cart abandonment and process orders effectively.

Your perfected web presence demands targeted marketing and effective marketing and sales funnel. Your particular needs influence the formation of a marketing strategy that utilizes proven marketing approaches for your business to be competitive and win.

Your website is now an indispensable business channel. Your presence must be maintained and operational 24/7 safe, secure and supported to deliver everything it has to offer. Whether it’s weekly updates, speed optimization or emergency support we have it covered.",,,https://www.linkedin.com/company/new-edge-design,,,https://static.myflashinfo.com/image/6/2/b/62baaa666197f99a0c8ac86fa572aba5.jpeg,,,New York,2月10日
4e19f29153c003168415acd58c7877e2,,New Paltz,New Paltz Gardens,,"21 Colonial Dr, New Paltz, NY, 12561, US",United States,,us,"New Paltz, NY",,"Technology, Information and Internet",,,,https://www.linkedin.com/company/new-paltz-gardens,,,,,12561,New York,2月10日
36553d13ec01bac6208cd4ea1e357b03,,New York City,Niche Stores,Privately Held,"., New York City, New York, 10040, US",United States,2013,us,"New York City, New York",,"Technology, Information and Internet","We are a company that has been building, designing and selling high-quality websites & websites maintenance solutions since 2013, with hundreds happy customers.

Most websites that are sold by our company are built for a single purpose, a cheap solution for people with little or no knowledge in internet marketing,",,,https://www.linkedin.com/company/niche-stores,,,https://static.myflashinfo.com/image/4/d/f/4dfd2dfba133e828d5cc5d10ce51eb94.jpeg,,,New York,2月10日
85d47f7fb15609199e3b9e5064e3c9d6,,New York City,Nikah Life,Self-Employed,"New York City, US",United States,2020,us,New York City,,"Technology, Information and Internet","Nikah Life is a free site available globally to find your soulmate. No games and no hidden charges, completely free",,,https://www.linkedin.com/company/nikahlife,,,https://static.myflashinfo.com/image/2/f/f/2ff59600ec26c9ab9cc2f9ceae62b024.jpeg,,,New York,0-1
8de7ed61044686ef391410d0dd092587,,Brooklyn,"NOLOH, LLC",Privately Held,"5517 Fort Hamilton Parkway, Brooklyn, New York, 11219, US",United States,2005,us,"Brooklyn, New York",,"Technology, Information and Internet","NOLOH LLC. Is the company behind the NOLOH PHP Framework (http://www.noloh.com). NOLOH which is an acronym for ""Not One Line Of HTML"", is an event-driven, lightweight, on-demand, object-oriented web development platform that allows you to develop your websites or applications in a unified server-side codebase, while maintaining the agility to extend your application as you see fit, including implementing existing HTML, third party modules, and safely interacting with JavaScript.",,,https://www.linkedin.com/company/noloh-llc,https://www.twitter.com/noloh,,https://static.myflashinfo.com/image/6/0/6/6062c3b988c93a74bf2654a64df1a18a.jpeg,,,New York,2月10日
2508e4164c2db60f220f736a363ce712,,Purchase,nuTravel - An ARC Company,Privately Held,"2500 Westchester Avenue, Purchase, New York, 10577, US",United States,2004,us,"Purchase, New York",,"Technology, Information and Internet","Since 2002, over 8,000 companies have utilized nuTravel’s online booking technology. With combined industry experience spanning nearly 5x our age, nuTravel has blazed a new path in online booking technology in the B2B and B2C airline space.

As a company and as an offering, we have transferred our deep knowledge and exemplary portfolio to the airlines industry via custom-developed booking platforms for the business travel audience.

Our user-first approach to UX design, platform-agnostic capabilities in merchandising and retail, and groundbreaking developments in application technology allow us to offer the best and brightest solutions to enhance your airline business and loyalty program’s potential.

Everything we do - every pixel, every line of code, every ticket issued - is centered around this value. And that has never been more apparent nor prevalent than in our airline offerings.",,,https://www.linkedin.com/company/nutravel-technology-solutions,https://www.twitter.com/nutravel,,https://static.myflashinfo.com/image/c/e/2/ce2a24f03903f5bc8d20b48f749210c3.jpeg,,,New York,11-50
53965a127d7c8a78483fa2671f61b319,,Rochester,nystudio107,Privately Held,"PO Box 23140, Rochester, NY, 14580, US",United States,2011,us,"Rochester, NY",,"Technology, Information and Internet","We do consulting, branding, design, and development. Impeccable design married with precision engineering.",https://www.facebook.com/newyorkstudio107,,https://www.linkedin.com/company/nystudio107,https://www.twitter.com/nystudio107,,https://static.myflashinfo.com/image/1/b/a/1ba0100073b027ee296d308a1b1513f8.jpeg,,,New York,2月10日
96a7e8e71d0b9c710ac31b7ed205b718,,Ridge,okayReady Studio,Privately Held,"32 Stony Hollow Lane, Ridge, 11961, US",United States,2008,us,Ridge,,"Technology, Information and Internet","OkayReady Studio is a design studio based in Long Island. We provide a full-list of website services using the latest trends, practices and technologies that is required to compete on the Internet. OkayReady is prepared to take on any task and create a successful website.",,,https://www.linkedin.com/company/okayready-studio,,,https://static.myflashinfo.com/image/8/7/8/878bd8f6c3e373f10239d060077e953c.jpeg,,,New York,0-1
23a7d3e965a42d5c427968978da2851d,,New York City,Olapic by Social Native,Privately Held,"250 Vesey Street, New York City, NY, 10281, US",United States,,us,"New York City, NY",,"Technology, Information and Internet","Let your customers tell your story. With Olapic, you can collect, curate, create and activate visual content, driving brand engagement to new heights. Co-create with Olapic, and turn content into commerce.

For more information, visit our website and follow us on Twitter, Facebook & Instagram @olapic",,,https://www.linkedin.com/company/olapic,,,https://static.myflashinfo.com/image/2/1/e/21ecb403bc25b4241b7c08a95fefab7c.jpeg,,,New York,51-200
63b03ef0acd521c94ea44bd3a86a0f0d,,Amityville,On Site Digital Development,Privately Held,"92 Broadway, Amityville, New York, 11701, US",United States,2011,us,"Amityville, New York",,"Technology, Information and Internet","OnSite Digital specializes in developing early stage startup concepts into fully functional products. Our work has covered industries as diverse as private aviation, banking/investments, and on-demand services.",,,https://www.linkedin.com/company/on-site-digital-development,,,https://static.myflashinfo.com/image/5/5/2/5524cc284da59e28aafbb54e799fa4bb.jpeg,,,New York,2月10日
22e8ed296d8c8354d370a97972089e11,,Hauppauge,On Top Visibility - Long Island SEO & Web Design,Privately Held,"135 Engineers Road, Hauppauge, New York, 11788, US",United States,2011,us,"Hauppauge, New York",,"Technology, Information and Internet","On Top Visibility is a full-service B2B traffic generating web design & marketing company. Our strong team possesses over 30 years of professional Internet marketing experience.

Our offices are located in Hauppauge Long Island. We’ve helped increase the visibility and profits of hundreds of businesses throughout Nassau & Suffolk County (and beyond).

We strive to increase your customer base and ROI by thoroughly understanding your business and competitors and connecting you to customers looking for your services easily and cost effectively.",,,https://www.linkedin.com/company/on-top-visibility,https://www.twitter.com/ontopvisibility,,https://static.myflashinfo.com/image/3/8/5/3851a3caeb01972048b51bf1aeb6b1c9.jpeg,,,New York,2月10日
2a7b436a60b3224b2c9c369dcea3a597,,Larchmont,Optimize 3.0,Self-Employed,"16 Spruce Rd, Larchmont, New York, 10538, US",United States,2011,us,"Larchmont, New York",,"Technology, Information and Internet","Optimize 3.0 demystifies the social media opportunity for companies and brands. Our mission: Assist businesses acquire more qualified online leads that drive sales. We do this using Inbound Marketing strategies and integrated technology platforms for web management, email, SEO, social media and lead nurturing. Searching for information on the web during a purchase decision has not changed, but where they search has. Buyers are going beyond search engines to trusted resources in social media. Capturing these searchers early in their purchase decision cycle what we do. At the forefront of these changes, Optimize 3.0 combines Inbound Marketing techniques and content origination with a powerful underlying technology platform. We deliver these services either in part or as a whole to drive more qualified leads and higher conversions to your website.",,,https://www.linkedin.com/company/optimize-3-0,https://www.twitter.com/optimize3point0,https://www.youtube.com/user/dougoptimize,https://static.myflashinfo.com/image/4/4/1/44181ffdd0f0a40d096d27bf0eafb8bc.jpeg,,,New York,0-1
3bc8648bba541abc88a04ab1c6a56297,,Brooklyn,Orders2me,Privately Held,"1724 E 12st, 3rd Floor, Brooklyn, New York, 11229, US",United States,2013,us,"Brooklyn, New York",,"Technology, Information and Internet","Built for restaurant owners who want to accept orders online, Orders2me is an online ordering platform that allows customers to place orders from any device. Unlike with GrubHub, Seamless, and Eat24 you will have full control over your online system without having to pay the outrageous fees. Orders2me finally gives you, the owner, an online distribution strategy with all the features you need to grow your business.",,https://www.instagram.com/orders2me,https://www.linkedin.com/company/orders2-me,https://www.twitter.com/orders2me,,https://static.myflashinfo.com/image/9/e/e/9ee245881d3ad59f3e79cef7de3e8866.jpeg,,,New York,11-50
8d95a76fd6eea64faede09e5ba9beec0,,Forest Hills,Origin,Privately Held,"71 Continental Ave, Forest Hills, New York, 11375, US",United States,2017,us,"Forest Hills, New York",,"Technology, Information and Internet",Origin creates consumer software.,,,https://www.linkedin.com/company/originx,,,https://static.myflashinfo.com/image/2/9/7/297275850c647198b68a91e0776e6e49.jpeg,,,New York,0-1
62a9abe99af5409b5125aa5ba2ce87b3,,Brooklyn,Outro,Privately Held,,United States,2017,us,,,"Technology, Information and Internet","Outro is an app for *actually* effective team retrospectives.
?Bring the team together to celebrate our hard work.
?Create a dedicated place to recognize teammates for their accomplishments.
?Identify what can be improved and hold ourselves accountable to it.",,,https://www.linkedin.com/company/outrodotco,,,https://static.myflashinfo.com/image/1/a/7/1a77ee0d59f3c41e373e1fb11482e47e.jpeg,,,New York,2月10日
493f5b70c384d5831f9f69fe64341774,,Kingston,Oxclove Workshop,Privately Held,"280 Wall Streen, Kingston, NY, 12401, US",United States,1997,us,"Kingston, NY",,"Technology, Information and Internet","The 33Oxclove team (formerly Oxclove Workshop) works with businesses who are ready to apply information technology more profitably and effectively.

We help our clients achieve greater success via elegantly crafted web sites, relational databases, distributed applications, email, eCommerce, and much more.",,,https://www.linkedin.com/company/oxclove-workshop,,,https://static.myflashinfo.com/image/c/f/2/cf2bdd4f9c1672b575d3c621b989e8b0.jpeg,,12401,New York,2月10日
